Regional;Distrito;Centros;Sector;Nivel;Coordenadas Latitud;Coordenadas Longitud;Matricula;Planta Fisica;Provincia;Municipio;Año
01 - BARAHONA;0103 - BARAHONA;00799 - BATEY ALGODON;PUBLICO;INICIAL - PRIMARIO;18.286742;-71.165958;341;04035611 - BATEY ALGODON;BARAHONA;FUNDACIÓN;20222023
01 - BARAHONA;0103 - BARAHONA;00800 - EL MUNDITO;PUBLICO;PRIMARIO;18.147343;-71.100055;11;04035819 - EL MUNDITO;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;00802 - GENESIS;PUBLICO;INICIAL - PRIMARIO;18.200625;-71.090849;181;04036719 - CENTRO EDUCATIVO INFANTIL - CENEDI;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;00803 - MARIA MONTEZ;PUBLICO;INICIAL - PRIMARIO;18.233064;-71.106352;328;04037150 - MARIA MONTEZ;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;00807 - MIRTILIO URBAEZ;PUBLICO;PRIMARIO;18.167600;-71.174768;28;04037610 - MIRTILIO URBAEZ;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;00808 - FUDECO;PUBLICO;INICIAL - PRIMARIO;18.068012;-71.099762;206;04037719 - FUDECO;BARAHONA;LA CIÉNAGA;20222023
01 - BARAHONA;0103 - BARAHONA;00809 - VISTA HERMOSA;PUBLICO;INICIAL - PRIMARIO;18.190311;-71.092028;330;04037818 - VISTA HERMOSA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;00810 - CLARENCE CRISTOPHER HAMILTON OXLEY;PUBLICO;INICIAL - PRIMARIO;18.186959;-71.089117;510;04038116 - CLARENCE CRISTOPHER HAMILTON OXLEY;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;00811 - PROF. GREGORIO MEDINA;PUBLICO;INICIAL - PRIMARIO;18.206318;-71.116612;339;04038213 - GREGORIO MEDINA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;00812 - CACIQUE ENRIQUILLO;PUBLICO;INICIAL - PRIMARIO;18.199672;-71.108080;208;04038411 - CACIQUE ENRIQUILLO;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06453 - BAITOITA;PUBLICO;BASICA DE ADULTOS;18.196757;-71.097220;111;04000119 - BAITOITA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06455 - LOS LIRIOS;PUBLICO;BASICA DE ADULTOS;18.198386;-71.102547;86;04000619 - LOS LIRIOS;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06456 - ESCUELA SALESIANA SANTO DOMINGO SAVIO;PUBLICO;BASICA DE ADULTOS;18.211521;-71.117544;111;04000911 - ESCUELA PARROQUIAL SALESIANO SANTO DOMINGO SAVIO;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06458 - CENTRO SALESIANO CRISTO REY;PUBLICO;SECUNDARIO;18.205608;-71.107186;431;04001537 - POLITECNICO PARROQUIAL SALESIANA CRISTO REY;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06459 - POLITECNICO SALESIANO CRISTO REY;PUBLICO;SECUNDARIO;18.205608;-71.107186;370;04001537 - POLITECNICO PARROQUIAL SALESIANA CRISTO REY;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06461 - FEDERICO HENRIQUEZ Y CARVAJAL;PUBLICO;SECUNDARIO;18.210067;-71.108730;749;04001718 - FEDERICO HENRIQUEZ Y CARVAJAL;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06462 - FEDERICO HENRIQUEZ Y CARVAJAL;PUBLICO;PREPARA REGULAR;18.210067;-71.108730;65;04001718 - FEDERICO HENRIQUEZ Y CARVAJAL;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06464 - INSTITUTO TECNOLOGICO FEDERICO HENRIQUEZ Y CARVAJAL;PUBLICO;SECUNDARIO;18.209659;-71.107779;570;04015994 - INSTITUTO TECNOLOGICO FEDERICO HENRIQUEZ Y CARVAJAL;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06467 - LEONOR FELTZ;PUBLICO;BASICA DE ADULTOS;18.209195;-71.100996;161;04003312 - LEONOR FELTZ;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06471 - JOSE ALTAGRACIA ROBERT;PUBLICO;PREPARA REGULAR;18.219824;-71.089986;180;04004122 - JOSE ALTAGRACIA ROBERT;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06472 - JOSE ALTAGRACIA ROBERT;PUBLICO;SECUNDARIO;18.219824;-71.089986;551;04004122 - JOSE ALTAGRACIA ROBERT;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06473 - PERPETUO SOCORRO;PUBLICO;BASICA DE ADULTOS;18.222063;-71.094506;149;04003614 - ACADEMIA FRANCISCANA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06475 - EL TANQUE;PUBLICO;BASICA DE ADULTOS;18.224880;-71.102393;138;04005312 - PROF. ALVIDA MARIANA SANTANA ACOSTA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06476 - LAURO SANTANA;PUBLICO;SECUNDARIO;18.248728;-71.192003;106;04029915 - LAURO SANTANA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06478 - OSVALDO ANTONIO LOPEZ;PUBLICO;SECUNDARIO;18.184867;-71.174127;170;04012316 - OSVALDO ANTONIO LOPEZ;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06500 - EL PEÑON;PUBLICO;SECUNDARIO;18.2962;-71.1874;339;04024319 - EL PEÑON;BARAHONA;EL PEÑÓN;20222023
01 - BARAHONA;0103 - BARAHONA;06501 - PROF. JUAN EMILIO BOSCH GAVIÑO;PUBLICO;SECUNDARIO;18.309409;-71.159512;312;04113415 - POLITECNICO PROF. JUAN EMILIO BOSCH GAVIÑO;BARAHONA;JAQUIMEYES;20222023
01 - BARAHONA;0103 - BARAHONA;06502 - CRUCE DE PALO ALTO;PUBLICO;SECUNDARIO;18.300542;-71.166338;225;04025012 - POLITECNICO CRUCE DE PALO ALTO;BARAHONA;JAQUIMEYES;20222023
01 - BARAHONA;0103 - BARAHONA;06503 - ABELARDO PEREZ CALDERON;PUBLICO;SECUNDARIO;18.28653;71.187073;303;04011881 - PROF. ABELARDO PEREZ CALDERON;BARAHONA;FUNDACIÓN;20222023
01 - BARAHONA;0103 - BARAHONA;06505 - MATIAS RAMON MELLA;PUBLICO;SECUNDARIO;18.272943;-71.164401;195;04089837 - MATIAS RAMON MELLA;BARAHONA;FUNDACIÓN;20222023
01 - BARAHONA;0103 - BARAHONA;06506 - POLITECNICO LA CIENAGA;PUBLICO;SECUNDARIO;18.068976;-71.107166;461;04026926 - POLITECNICO LA CIENAGA;BARAHONA;LA CIÉNAGA;20222023
01 - BARAHONA;0103 - BARAHONA;06507 - PROF. LEA MANUELA MORETA;PUBLICO;BASICA DE ADULTOS;18.066242;-71.108379;40;04026913 - PROF. LEA MANUELA MORETA;BARAHONA;LA CIÉNAGA;20222023
01 - BARAHONA;0103 - BARAHONA;06510 - COPA;SEMIOFICIAL;INICIAL - PRIMARIO;18.257575;-71.151784;217;04030012 - COPA;BARAHONA;FUNDACIÓN;20222023
01 - BARAHONA;0103 - BARAHONA;06518 - CATOLICO TECNOLOGICO DE BARAHONA - LICATEBA;PUBLICO;SECUNDARIO;18.218195;-71.092023;502;04036610 - CATOLICO TECNOLOGICO DE BARAHONA - LICATEBA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06519 - CATOLICO TECNOLOGICO DE BARAHONA - LICATEBA;PUBLICO;SECUNDARIO;18.218195;-71.092023;347;04036610 - CATOLICO TECNOLOGICO DE BARAHONA - LICATEBA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;06522 - PROF. ALTAGRACIA GONZALEZ;PUBLICO;SECUNDARIO;18.075984;-71.094832;285;04037511 - PROF. ALTAGRACIA GONZALEZ;BARAHONA;LA CIÉNAGA;20222023
01 - BARAHONA;0103 - BARAHONA;10419 - CENTRO EDUCATIVO MARIA AUXILIADORA, (FMA SALESIANAS);PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;18.194301;-71.094720;604;04040715 - CENTRO EDUCATIVO MARIA AUXILIADORA, (FMA SALESIANAS);BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;11344 - LEONOR FELTZ;PUBLICO;PREPARA REGULAR;18.209195;-71.100996;257;04003312 - LEONOR FELTZ;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;12202 - CENTRO DE ATENCION INTEGRAL INFANTIL DE BARAHONA;PUBLICO;INICIAL;18.195146;-71.091191;95;04018002 - CENTRO DE ATENCION INTEGRAL INFANTIL DE BARAHONA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;13232 - PERPETUO SOCORRO;PUBLICO;PREPARA REGULAR;18.222063;-71.094506;174;04003614 - ACADEMIA FRANCISCANA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;13580 - RADIO SANTA MARIA - LEONOR FELTZ;SEMIOFICIAL;BASICA DE ADULTOS;18.209195;-71.100996;2;04003312 - LEONOR FELTZ;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;14191 - PROF.  JOSE FRANCISCO QUEZADA HERNANDEZ;PUBLICO;INICIAL - PRIMARIO;18.222006;-71.112920;712;04016496 - PROF. JOSE FRANCISCO QUEZADA HERNANDEZ;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;14192 - APOLONIA LEDESMA;PUBLICO;SECUNDARIO;18.222029;-71.108711;473;04013575 - POLITECNICO APOLONIA LEDESMA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;14204 - PROF. MILEDIS LEBREAUT;PUBLICO;PRIMARIO - SECUNDARIO;18.227765;-71.119058;376;04012992 - PROF. MILEDIS LEBREAUT;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;14292 - DOMINGA ANTONIA SANLATE GONZALEZ;PUBLICO;SECUNDARIO;18.194395;-71.091399;824;04018701 - DOMINGA ANTONIA SANLATE GONZALEZ;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;14380 - PROF. LEONEL FIGUEREO;PUBLICO;PREPARA REGULAR;18.300542;-71.166338;129;04025012 - POLITECNICO CRUCE DE PALO ALTO;BARAHONA;JAQUIMEYES;20222023
01 - BARAHONA;0103 - BARAHONA;14499 - EPES LA CIENAGA;PUBLICO;INICIAL;18.068201;-71.101553;44;04024622 - EPES-LA CIENAGA;BARAHONA;LA CIÉNAGA;20222023
01 - BARAHONA;0103 - BARAHONA;14539 - LA CIENAGA;PUBLICO;PREPARA REGULAR;18.068976;-71.107166;164;04026926 - POLITECNICO LA CIENAGA;BARAHONA;LA CIÉNAGA;20222023
01 - BARAHONA;0103 - BARAHONA;14620 - CAIPI - VILLA CENTRAL BARAHONA;PUBLICO;INICIAL;18.219791;-71.092095;124;04019797 - CAIPI - VILLA CENTRAL;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;14627 - EDERMIRO GONZALEZ PEÑA;PUBLICO;SECUNDARIO;;;82;04015984 - EDERMIRO GONZALEZ PEÑA;BARAHONA;FUNDACIÓN;20222023
01 - BARAHONA;0103 - BARAHONA;15062 - CENTRO DE EDUCACION ESPECIAL DE BARAHONA;PUBLICO;INICIAL - PRIMARIO;18.209983;-71.104953;112;04012103 - CENTRO DE EDUCACION ESPECIAL DE BARAHONA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;15186 - PROF. BENJAMIN GONZALEZ;PUBLICO;SECUNDARIO;18.190456;-71.091999;277;04017615 - PROF. BENJAMIN GONZALEZ;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;15187 - INSTITUTO ARTISTICO SALESIANO MAESTRO RAMON OVIEDO;PUBLICO;SECUNDARIO;18.211433;-71.116181;619;04014360 - CENTRO SALESIANO DE ARTES MAESTRO. RAMON OVIEDO;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;15189 - PROF. JESUS MARIA SEGURA;PUBLICO;INICIAL - PRIMARIO;18.292384;-71.193994;213;04068090 - PROF. JESUS MARIA SEGURA;BARAHONA;EL PEÑÓN;20222023
01 - BARAHONA;0103 - BARAHONA;15191 - PROF. LENNY FELIZ FELIZ;PUBLICO;INICIAL - PRIMARIO;18.114658;-71.073279;174;04070338 - PROF. LENNY FELIZ FELIZ;BARAHONA;LA CIÉNAGA;20222023
01 - BARAHONA;0103 - BARAHONA;15762 - LEONOR FELTZ;PUBLICO;PREPARA REGULAR;18.209195;-71.100996;192;04003312 - LEONOR FELTZ;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;15763 - PERPETUO SOCORRO;PUBLICO;PREPARA REGULAR;18.222011;-71.094541;70;04004411 - PERPETUO SOCORRO;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;15764 - APOLONIA LEDESMA;PUBLICO;PREPARA REGULAR;18.222029;-71.108711;128;04013575 - POLITECNICO APOLONIA LEDESMA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;15765 - APOLONIA LEDESMA;PUBLICO;PREPARA REGULAR;18.222029;-71.108711;135;04013575 - POLITECNICO APOLONIA LEDESMA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;15766 - LOS LIRIOS;PUBLICO;PREPARA REGULAR;18.198386;-71.102547;129;04000619 - LOS LIRIOS;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;15767 - LOS LIRIOS;PUBLICO;PREPARA REGULAR;18.198386;-71.102547;209;04000619 - LOS LIRIOS;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;16331 - EPES-VILLA CENTRAL;PUBLICO;INICIAL;18.218051;-71.090296;37;04015969 - EPES-VILLA CENTRAL;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;16347 - EUGENIO MARIA DE HOSTOS;PUBLICO;SECUNDARIO;18.20678;71.101326;295;04005114 - BARNEY MORGAN;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;16348 - CENTRO MODELO DE EDUCACION INICIAL BARAHONA;PUBLICO;INICIAL;18.209983;-71.104953;160;04012103 - CENTRO DE EDUCACION ESPECIAL DE BARAHONA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0103 - BARAHONA;17090 - ESCUELA DE SORDOS - BARAHONA;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;18.214419;-71.100722;83;04016438 - ESCUELA DE SORDOS - BARAHONA;BARAHONA;BARAHONA;20222023
01 - BARAHONA;0104 - CABRAL;00701 - ALVARO OLIVERO FELIZ;PUBLICO;INICIAL - PRIMARIO;18.250993;-71.221767;273;04007416 - PROF. ALVARO OLIVERO FELIZ;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;00702 - CATALINA POU;PUBLICO;INICIAL - PRIMARIO;18.246943;-71.217737;523;04007614 - PROF. CATALINA POU;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;00703 - TERESA PEÑA;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;18.246392;-71.215071;681;04008015 - PROF. TERESA PEÑA;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;00704 - TIERRA BLANCA;PUBLICO;INICIAL - PRIMARIO;18.243627;-71.223904;394;04008119 - TIERRA BLANCA;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;00705 - PRAXIDES FELIZ;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;18.2518;-71.2658;179;04008411 - PRAXIDES FELIZ;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;00706 - EL NARANJO;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;18.238168;-71.264232;29;04008515 - EL NARANJO;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;00707 - EL MAJAGUAL;PUBLICO;INICIAL - PRIMARIO;18.243665;-71.219233;238;04008817 - EL MAJAGUAL;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;00717 - BELLA VISTA;PUBLICO;PRIMARIO;18.0186;-71.3082;16;04011110 - BELLA VISTA;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00718 - ANGEL MARIA CUEVA;PUBLICO;PRIMARIO;18.0551;-71.3504;3;04011214 - ANGEL MARIA CUEVAS;BARAHONA;ENRIQUILLO;20222023
01 - BARAHONA;0104 - CABRAL;00732 - LAS SALINAS;PUBLICO;INICIAL - PRIMARIO;18.273552;-71.319230;455;04095908 - LAS SALINAS;BARAHONA;LAS SALINAS;20222023
01 - BARAHONA;0104 - CABRAL;00733 - PROF. INOCENCIA ALTAGRACIA ROJAS FELIZ;PUBLICO;INICIAL - PRIMARIO;18.274;71.3132;104;04014511 - PROF. INOCENCIA ALTAGRACIA ROJAS FELIZ;BARAHONA;LAS SALINAS;20222023
01 - BARAHONA;0104 - CABRAL;00734 - CARIDAD PICHICOQUE;PUBLICO;INICIAL - PRIMARIO;18.249007;-71.335104;108;04014615 - CARIDAD PICHICOQUE;BARAHONA;LAS SALINAS;20222023
01 - BARAHONA;0104 - CABRAL;00750 - PROF. JUAN EMILIO BOSCH GAVIÑO;PUBLICO;INICIAL - PRIMARIO;18.091578;-71.282400;230;04018926 - PROF. JUAN EMILIO BOSCH GAVIÑO;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00751 - EL PUENTECITO;PUBLICO;PRIMARIO;18.126043;-71.269441;51;04019016 - EL PUENTECITO;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00752 - MONTEADA NUEVA;PUBLICO;PRIMARIO;18.1189;-71.2517;17;04019214 - MONTEADA NUEVA;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00753 - EUGENIO PEÑA;PUBLICO;INICIAL - PRIMARIO;18.110532;-71.278591;135;04019318 - EUGENIO PEÑA;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00754 - LA LANZA;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;18.0799;-71.2275;93;04019818 - LA LANZA;BARAHONA;PARAÍSO;20222023
01 - BARAHONA;0104 - CABRAL;00755 - LOS CHARQUITOS;PUBLICO;PRIMARIO;18.122974;-71.295089;16;04019912 - LOS CHARQUITOS;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00756 - FONDO DE BENITO MEDRANO;PUBLICO;INICIAL - PRIMARIO;18.089578;-71.275414;100;04020413 - FONDO DE BENITO MEDRANO;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00757 - BRETON;PUBLICO;PRIMARIO;18.060747;-71.291276;13;04020611 - BRETON;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00758 - JOSE MIGUEL PEÑA;PUBLICO;INICIAL - PRIMARIO;18.072764;-71.291041;70;04020819 - JOSE MIGUEL PEÑA;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00759 - LA MUDA;PUBLICO;PRIMARIO;18.0539;-71.3056;9;04021012 - LA MUDA;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00760 - EL FONDO;PUBLICO;INICIAL - PRIMARIO;18.090402;-71.273598;230;04021418 - EL FONDO;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00788 - LOS ARROYOS ARRIBA;PUBLICO;INICIAL - PRIMARIO;18.072598;-71.300906;26;04032416 - LOS ARROYOS ARRIBA;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00789 - LOS LIRIOS;PUBLICO;PRIMARIO;18.0994;-71.2541;14;04032515 - LOS LIRIOS;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00790 - EL CHARCO;PUBLICO;PRIMARIO;18.0902;-71.2397;10;04032614 - EL CHARCO;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;00793 - LEMBA;PUBLICO;INICIAL - PRIMARIO;18.261570;-71.326053;12;04033613 - LEMBA;BARAHONA;LAS SALINAS;20222023
01 - BARAHONA;0104 - CABRAL;00794 - BOQUERON;PUBLICO;INICIAL - PRIMARIO;18.268167;-71.319517;97;04033712 - BOQUERON;BARAHONA;LAS SALINAS;20222023
01 - BARAHONA;0104 - CABRAL;00806 - EL BRISAL;PUBLICO;INICIAL - PRIMARIO;18.233456;-71.234056;213;04037412 - EL BRISAL;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;06479 - FRANCISCO AMADIS PEÑA;PUBLICO;SECUNDARIO;18.247948;-71.217128;848;04007010 - FRANCISCO AMADIS PEÑA;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;06481 - CATALINA POU;PUBLICO;BASICA DE ADULTOS;18.246943;-71.217737;78;04007614 - PROF. CATALINA POU;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;06486 - PROF. VALENCIA MATOS DIAZ;PUBLICO;SECUNDARIO;18.274198;-71.318860;450;04014115 - PROF. VALENCIA MATOS DIAZ;BARAHONA;LAS SALINAS;20222023
01 - BARAHONA;0104 - CABRAL;06487 - LAS SALINAS;PUBLICO;BASICA DE ADULTOS;18.273552;-71.319230;23;04095908 - LAS SALINAS;BARAHONA;LAS SALINAS;20222023
01 - BARAHONA;0104 - CABRAL;06493 - ALBERTO FELIZ BELLO;PUBLICO;SECUNDARIO;18.092461;-71.278402;454;04024546 - ALBERTO FELIZ BELLO;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;06494 - EL FONDO;PUBLICO;BASICA DE ADULTOS;18.090402;-71.273598;22;04021418 - EL FONDO;BARAHONA;POLO;20222023
01 - BARAHONA;0104 - CABRAL;11716 - ALBERTO FELIZ BELLO;PUBLICO;PREPARA REGULAR;18.250993;-71.221767;90;04007416 - PROF. ALVARO OLIVERO FELIZ;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;11717 - LAS SALINAS;PUBLICO;PREPARA REGULAR;18.273552;-71.319230;54;04095908 - LAS SALINAS;BARAHONA;LAS SALINAS;20222023
01 - BARAHONA;0104 - CABRAL;11945 - FRANCISCO AMADIS PEÑA;PUBLICO;PREPARA REGULAR;18.247948;-71.217128;305;04007010 - FRANCISCO AMADIS PEÑA;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;13312 - CAIPI CABRAL;PUBLICO;INICIAL;18.2481;-71.2125;140;04018709 - CAIPI CABRAL;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;14194 - ANTONIO SILVIO FELIZ;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;18.249413;-71.225314;166;04029213 - ANTONIO SILVIO FELIZ;BARAHONA;CABRAL;20222023
01 - BARAHONA;0104 - CABRAL;15188 - CENTRO EDUCATIVO EN ARTES PROF. CARMEN ALEJANDRINA MARTE DE NIN;PUBLICO;SECUNDARIO;18.250170;-71.215568;543;04023847 - CENTRO EDUCATIVO EN ARTES PROF. CARMEN ALEJANDRINA MARTE DE NIN;BARAHONA;CABRAL;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;00761 - ALTAGRACIA HENRIQUEZ PERDOMO;PUBLICO;INICIAL - PRIMARIO;18.384819;-71.174294;939;04021710 - ALTAGRACIA HENRIQUEZ PERDOMO;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;00763 - EMETERIO VARGAS MARTE;PUBLICO;INICIAL - PRIMARIO;18.356316;-71.159316;507;04022517 - EMETERIO VARGAS MARTE;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;00764 - ALTAGRACIA CASANDRA DAMIRON SANTANA;PUBLICO;PRIMARIO;18.431532;-71.114226;316;04022819 - ALTAGRACIA CASANDRA DAMIRON SANTANA;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;00765 - FRANCISCO ALBERTO CAAMANO DENO;PUBLICO;INICIAL - PRIMARIO;18.4119;-71.1467;81;04023012 - FRANCISCO ALBERTO CAAMAÑO DEÑO;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;00766 - JOSE NAVARRO;PUBLICO;INICIAL - PRIMARIO;18.3957;-71.1804;462;04023418 - JOSE NAVARRO;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;00767 - HERMANAS MIRABAL;PUBLICO;INICIAL - PRIMARIO;18.474;71.0664;197;04023512 - HERMANAS MIRABAL;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;00768 - MARIA TRINIDAD SANCHEZ;PUBLICO;INICIAL - PRIMARIO;18.4809;-71.0423;114;04023814 - MARIA TRINIDAD SANCHEZ;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;00769 - MATIAS RAMON MELLA;PUBLICO;INICIAL - PRIMARIO;18.458261;-71.076597;151;04024017 - MATIAS RAMON MELLA;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;00804 - MANUELA DIEZ;PUBLICO;INICIAL - PRIMARIO;18.447576;-71.093635;92;04037219 - MANUELA DIEZ;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;00805 - JUAN LUCAS FELIZ;PUBLICO;INICIAL - PRIMARIO;18.4361;-71.1089;141;04037312 - JUAN LUCAS FELIZ;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;06495 - HILDA DOTEL FLORIAN;PUBLICO;SECUNDARIO;18.384331;-71.173725;374;04055503 - POLITECNICO HILDA DOTEL FLORIAN;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;06497 - SAN JOSE;PUBLICO;SECUNDARIO;18.382906;-71.178602;715;04022020 - POLITECNICO SAN JOSE;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;06498 - MANUEL AURELIO TAVAREZ JUSTO (MANOLO);PUBLICO;SECUNDARIO;18.3547;-71.1607;275;04052899 - POLITECNICO MANUEL AURELIO TAVAREZ JUSTO (MANOLO);BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;06499 - PROF. SALOME URENA DE HENRIQUEZ;PUBLICO;SECUNDARIO;18.4423;-71.1128;224;04057742 - SALOME UREÑA DE HENRIQUEZ;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;06516 - COPA BOMBITA;PUBLICO;INICIAL - PRIMARIO;18.332330;-71.149590;467;04034513 - COPA BOMBITA;BARAHONA;VICENTE NOBLE;20222023
01 - BARAHONA;0105 - VICENTE NOBLE;06517 - BOMBITA;PUBLICO;BASICA DE ADULTOS;18.332330;-71.149590;61;04034513 - COPA BOMBITA;BARAHONA;VICENTE NOBLE;20222023
